date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),Tlog (degC),OT
2020/11/21 19:50,1002.66,2.97,275.91,-2.93,65.02,7.56,4.92,2.65,3.06,4.9,1262.65,3.42,4.88,155.6,12.71,426.4
2020/11/21 20:00,1002.71,2.96,275.9,-2.9,65.2,7.56,4.93,2.63,3.06,4.92,1262.72,3.11,3.89,169.1,12.69,426.6
2020/11/21 20:10,1002.73,3.03,275.96,-2.84,65.21,7.6,4.95,2.64,3.08,4.94,1262.45,2.45,3.6,171.1,12.69,426.9
2020/11/21 20:20,1002.82,3.27,276.2,-3.04,63.14,7.73,4.88,2.85,3.03,4.87,1261.49,2.52,4.16,179.3,12.7,426.4
2020/11/21 20:30,1002.85,3.37,276.29,-2.97,63.04,7.78,4.91,2.88,3.05,4.89,1261.06,1.26,2.84,185.4,12.72,426.8
2020/11/21 20:40,1002.81,3.22,276.15,-2.96,63.75,7.7,4.91,2.79,3.05,4.89,1261.7,1.94,4.12,157.2,12.76,426.3
2020/11/21 20:50,1002.64,3.23,276.17,-2.79,64.51,7.7,4.97,2.73,3.09,4.96,1261.41,2.05,4.26,153.7,12.81,426.5
2020/11/21 21:00,1002.64,3.29,276.24,-2.67,64.78,7.74,5.01,2.73,3.12,5,1261.09,1.79,2.92,165.9,12.87,426.5
2020/11/21 21:10,1002.6,3.66,276.61,-2.61,63.43,7.95,5.04,2.91,3.13,5.03,1259.35,2.63,5.37,193.7,12.96,425.2
2020/11/21 21:20,1002.69,3.99,276.93,-2.46,62.67,8.13,5.1,3.04,3.17,5.08,1257.94,3.36,5.78,202.4,13.02,424.7
2020/11/21 21:30,1002.56,4.09,277.04,-2.37,62.63,8.19,5.13,3.06,3.19,5.12,1257.29,4.23,6.5,207.2,13.06,424.4
2020/11/21 21:40,1002.48,4.16,277.11,-2.35,62.41,8.23,5.14,3.09,3.19,5.12,1256.89,4.4,7.55,204.7,13.06,424.4
2020/11/21 21:50,1002.41,4.19,277.15,-2.31,62.49,8.25,5.15,3.09,3.2,5.14,1256.67,4.19,6.42,198.5,13.06,424.8
2020/11/21 22:00,1002.43,4.22,277.18,-2.18,62.92,8.27,5.2,3.06,3.23,5.19,1256.51,3.81,5.43,196.2,13.09,424.9
2020/11/21 22:10,1002.36,4.2,277.17,-2.12,63.31,8.25,5.23,3.03,3.25,5.21,1256.49,4.1,5.56,193.4,13.12,425
2020/11/21 22:20,1002.32,4.16,277.13,-2.02,63.98,8.23,5.27,2.96,3.27,5.25,1256.62,3.54,5.79,201.7,13.16,425.5
2020/11/21 22:30,1002.25,4.15,277.12,-1.94,64.44,8.22,5.3,2.92,3.29,5.29,1256.59,4.52,6.9,198,13.2,425
2020/11/21 22:40,1002.2,4.18,277.15,-1.86,64.65,8.24,5.33,2.91,3.31,5.31,1256.37,4.18,6.3,200.5,13.21,425.1
2020/11/21 22:50,1002.12,4.17,277.15,-1.8,64.95,8.24,5.35,2.89,3.33,5.34,1256.29,3.92,6.3,200.8,13.2,425.1
2020/11/21 23:00,1002.05,4.16,277.14,-1.72,65.43,8.23,5.38,2.84,3.35,5.37,1256.25,3.66,5.31,198.8,13.19,425.2
2020/11/21 23:10,1002.03,4.17,277.16,-1.6,65.95,8.23,5.43,2.8,3.38,5.42,1256.15,2.99,4.29,192.1,13.2,425.4
2020/11/21 23:20,1001.98,4.03,277.02,-1.44,67.4,8.15,5.49,2.66,3.42,5.48,1256.7,2.18,3.43,177.3,13.24,426.4
2020/11/21 23:30,1001.91,3.75,276.75,-1.33,69.28,8,5.54,2.46,3.45,5.53,1257.84,2.35,3.52,175.1,13.32,427.3
2020/11/21 23:40,1001.86,3.65,276.65,-1.29,70,7.94,5.56,2.38,3.46,5.55,1258.22,2.55,4.34,176.9,13.41,427.3
2020/11/21 23:50,1001.79,3.91,276.92,-1.33,68.49,8.09,5.54,2.55,3.45,5.53,1256.95,2.91,4.6,185.2,13.5,426.2
2020/11/22 0:00,1001.6,4.33,277.35,-1.43,66.04,8.33,5.5,2.83,3.42,5.49,1254.85,4.48,7.89,200.9,13.57,424.5
2020/11/22 0:10,1001.57,4.55,277.58,-1.32,65.52,8.46,5.54,2.92,3.45,5.53,1253.78,3.7,5.26,195.3,13.6,425.3
2020/11/22 0:20,1001.52,4.62,277.65,-1.23,65.65,8.5,5.58,2.92,3.47,5.57,1253.37,3.8,5.45,191.8,13.61,424.7
2020/11/22 0:30,1001.38,4.39,277.43,-1.02,67.78,8.36,5.67,2.69,3.53,5.66,1254.21,2.28,3.3,186.4,13.63,426
2020/11/22 0:40,1001.27,4.42,277.47,-0.89,68.25,8.38,5.72,2.66,3.56,5.71,1253.89,2.68,3.6,190.6,13.69,425.4
2020/11/22 0:50,1001.17,4.49,277.55,-0.72,68.82,8.42,5.8,2.63,3.61,5.79,1253.45,2.74,4.57,199.5,13.76,425.4
2020/11/22 1:00,1001.08,4.61,277.67,-0.64,68.66,8.49,5.83,2.66,3.63,5.82,1252.79,3.19,4.61,195.6,13.83,424.7
2020/11/22 1:10,1001.06,4.65,277.71,-0.56,68.84,8.51,5.86,2.65,3.65,5.86,1252.58,2.9,3.86,182.5,13.9,425.1
2020/11/22 1:20,1001,4.46,277.53,-0.53,69.91,8.41,5.88,2.53,3.66,5.87,1253.31,2.58,4.37,176.3,13.97,426.3
2020/11/22 1:30,1000.97,4.04,277.11,-0.52,72.04,8.16,5.88,2.28,3.66,5.87,1255.18,1.98,3.25,169.4,14.02,427.9
2020/11/22 1:40,1000.87,3.89,276.97,-0.49,72.97,8.08,5.89,2.18,3.67,5.89,1255.72,2.11,3,172.9,14.08,428
2020/11/22 1:50,1000.77,3.87,276.96,-0.53,72.88,8.06,5.87,2.19,3.66,5.87,1255.72,2.55,3.74,175.8,14.14,427.8
2020/11/22 2:00,1000.78,3.96,277.05,-0.51,72.52,8.11,5.88,2.23,3.66,5.88,1255.31,2.77,4.25,180.1,14.18,427.3
2020/11/22 2:10,1000.71,4.02,277.12,-0.52,72.15,8.15,5.88,2.27,3.66,5.88,1254.93,3.32,4.25,177.5,14.2,427
2020/11/22 2:20,1000.73,3.95,277.05,-0.48,72.71,8.11,5.9,2.21,3.67,5.89,1255.27,3.08,4.83,172.9,14.18,426.9
2020/11/22 2:30,1000.61,3.91,277.01,-0.48,72.91,8.09,5.9,2.19,3.67,5.89,1255.31,3.96,5.09,173.1,14.13,426.8
2020/11/22 2:40,1000.58,3.73,276.84,-0.42,74.16,7.99,5.92,2.06,3.69,5.92,1256.06,3.32,4.39,175.8,14.05,427.1
2020/11/22 2:50,1000.62,3.75,276.85,-0.36,74.41,7.99,5.95,2.05,3.71,5.94,1256.03,2.88,4.09,171.5,13.94,426.9
2020/11/22 3:00,1000.61,3.52,276.62,-0.34,75.76,7.86,5.96,1.91,3.71,5.95,1257.06,3.64,4.77,148.8,13.85,428.1
2020/11/22 3:10,1000.53,3.31,276.42,-0.27,77.29,7.75,5.99,1.76,3.73,5.99,1257.89,3.22,4.38,148.2,13.77,428.6
2020/11/22 3:20,1000.36,3.33,276.45,-0.19,77.64,7.76,6.02,1.73,3.75,6.02,1257.59,3.23,4.31,153.9,13.69,428.9
2020/11/22 3:30,1000.28,3.35,276.48,-0.11,77.98,7.77,6.06,1.71,3.78,6.06,1257.35,2.77,3.91,142.7,13.64,429.3
2020/11/22 3:40,1000.24,3.37,276.5,0.01,78.55,7.78,6.11,1.67,3.81,6.11,1257.19,2.33,4.28,135,13.62,430.3
2020/11/22 3:50,1000.18,3.38,276.52,0.02,78.53,7.79,6.12,1.67,3.81,6.12,1257.07,2.12,3.71,143.3,13.63,430.1
2020/11/22 4:00,1000.1,3.42,276.56,0.06,78.56,7.81,6.14,1.67,3.82,6.14,1256.77,2.48,3.73,143.5,13.67,430.8
2020/11/22 4:10,1000.05,3.56,276.7,0.14,78.26,7.89,6.17,1.71,3.85,6.17,1256.09,2.54,3.77,159.9,13.72,428.8
2020/11/22 4:20,1000.05,3.76,276.91,0.2,77.43,8,6.2,1.81,3.86,6.2,1255.13,2.4,3.17,173.2,13.77,428.6
2020/11/22 4:30,999.99,3.82,276.97,0.27,77.57,8.03,6.23,1.8,3.89,6.23,1254.79,1.34,2.43,180.6,13.81,429
2020/11/22 4:40,999.92,3.87,277.03,0.31,77.48,8.06,6.25,1.82,3.9,6.25,1254.46,2,3.43,188.7,13.87,429.2
2020/11/22 4:50,999.89,3.91,277.07,0.31,77.29,8.08,6.25,1.84,3.9,6.25,1254.25,3.59,5.26,189.3,13.94,428.9
2020/11/22 5:00,999.93,3.96,277.11,0.32,77.06,8.11,6.25,1.86,3.9,6.25,1254.07,3.5,5.2,191.3,13.98,428.9
2020/11/22 5:10,999.97,4,277.16,0.29,76.64,8.14,6.24,1.9,3.89,6.24,1253.92,3.81,4.87,191.9,13.97,428.4
2020/11/22 5:20,999.95,4.11,277.26,0.39,76.62,8.2,6.28,1.92,3.92,6.28,1253.4,2.47,3.46,186.7,13.96,429.1
2020/11/22 5:30,999.87,4.21,277.37,0.41,76.23,8.26,6.29,1.96,3.93,6.3,1252.85,2.57,3.36,188,13.97,429
2020/11/22 5:40,999.88,4.45,277.61,0.39,74.81,8.4,6.28,2.12,3.92,6.28,1251.77,2.76,4.46,197.9,14,428.4
2020/11/22 5:50,999.82,4.64,277.8,0.4,73.88,8.51,6.29,2.22,3.92,6.29,1250.85,2.98,4.35,197.8,14.05,428
2020/11/22 6:00,999.76,4.77,277.94,0.48,73.66,8.59,6.33,2.26,3.95,6.33,1250.17,2.85,4.47,199.4,14.1,427.7
2020/11/22 6:10,999.64,4.83,278.01,0.65,74.21,8.63,6.4,2.22,3.99,6.4,1249.7,2.65,5.27,179.8,14.14,427.5
2020/11/22 6:20,999.65,4.48,277.66,0.75,76.61,8.42,6.45,1.97,4.02,6.45,1251.26,3.18,4.42,140.2,14.19,429.7
2020/11/22 6:30,999.58,4.06,277.25,0.73,78.8,8.17,6.44,1.73,4.02,6.44,1253.06,2.65,4.06,170.6,14.24,430.5
2020/11/22 6:40,999.52,4.28,277.46,0.75,77.75,8.3,6.45,1.85,4.02,6.45,1252.03,2.91,4.38,178.5,14.28,429.3
2020/11/22 6:50,999.55,4.58,277.77,0.69,75.74,8.48,6.42,2.06,4.01,6.42,1250.69,3.03,5.28,186.6,14.3,428
2020/11/22 7:00,999.56,4.85,278.04,0.67,74.21,8.64,6.41,2.23,4,6.41,1249.51,2.67,4.41,184.3,14.32,428.1
2020/11/22 7:10,999.39,4.92,278.12,0.44,72.66,8.68,6.31,2.37,3.94,6.31,1249.02,3.68,4.96,194.1,14.36,428
2020/11/22 7:20,999.43,5,278.19,0.33,71.69,8.73,6.26,2.47,3.9,6.26,1248.75,4.02,5.15,191.1,14.4,427.5
2020/11/22 7:30,999.48,5.06,278.25,0.42,71.85,8.77,6.3,2.47,3.93,6.3,1248.51,3.34,4.62,182.7,14.42,427.5
2020/11/22 7:40,999.4,5.09,278.29,0.54,72.34,8.78,6.35,2.43,3.96,6.36,1248.26,3.87,4.98,177.2,14.45,427.4
2020/11/22 7:50,999.33,5.13,278.34,0.67,72.78,8.81,6.41,2.4,4,6.42,1247.95,3.81,5,178.1,14.47,427.4
2020/11/22 8:00,999.31,5.19,278.39,0.82,73.3,8.84,6.48,2.36,4.04,6.49,1247.65,3.51,4.64,177.8,14.49,427.6
2020/11/22 8:10,999.32,5.04,278.25,0.9,74.47,8.76,6.52,2.24,4.07,6.52,1248.29,3.48,4.66,174.8,14.52,429.4
2020/11/22 8:20,999.26,4.76,277.97,0.92,76.03,8.59,6.53,2.06,4.07,6.53,1249.47,3.49,5.06,174.2,14.54,430.4
2020/11/22 8:30,999.21,4.72,277.94,1.06,77.05,8.56,6.6,1.96,4.12,6.6,1249.54,2.88,4.38,172.2,14.57,430.4
2020/11/22 8:40,999.2,4.83,278.04,1.1,76.72,8.63,6.62,2.01,4.13,6.62,1249.06,2.95,4.75,167.7,14.6,430.1
2020/11/22 8:50,999.14,4.88,278.1,1.23,77.1,8.66,6.68,1.98,4.17,6.68,1248.7,2.89,4.03,183.1,14.65,430.3
2020/11/22 9:00,999.11,5.19,278.41,1.64,77.79,8.84,6.88,1.96,4.29,6.89,1247.21,2.88,4.93,170.2,14.7,428.9
2020/11/22 9:10,999.11,5.54,278.76,1.82,76.9,9.06,6.97,2.09,4.35,6.98,1245.59,2.49,4.03,171.5,14.77,428.4
2020/11/22 9:20,999.02,5.78,279.01,2.01,76.62,9.22,7.06,2.15,4.41,7.07,1244.36,2.57,3.86,179.5,14.9,428
2020/11/22 9:30,998.93,6.15,279.38,2.51,77.42,9.45,7.32,2.13,4.57,7.33,1242.49,3.16,4.31,179.1,15.04,426.1
2020/11/22 9:40,998.95,6.97,280.21,2.96,75.54,10.01,7.56,2.45,4.72,7.57,1238.74,3.25,5.48,192.5,15.19,424.2
2020/11/22 9:50,998.98,7.27,280.5,3.12,74.86,10.22,7.65,2.57,4.78,7.65,1237.42,3.71,6.31,194.1,15.46,423.8
2020/11/22 10:00,998.99,7.3,280.53,3.32,75.78,10.23,7.76,2.48,4.84,7.76,1237.26,4.22,6.11,204.4,15.72,423.3
2020/11/22 10:10,998.99,7.36,280.59,3.44,76.12,10.28,7.82,2.45,4.88,7.83,1236.97,5.58,8.43,203.2,15.9,423.1
2020/11/22 10:20,999,7.36,280.59,3.52,76.56,10.28,7.87,2.41,4.91,7.88,1236.95,3.76,6.71,209.6,15.98,422.9
2020/11/22 10:30,998.98,7.51,280.74,3.63,76.34,10.38,7.93,2.46,4.95,7.94,1236.24,3.21,5.39,209.3,16.05,422.6
2020/11/22 10:40,998.97,7.65,280.88,3.75,76.27,10.48,8,2.49,4.99,8,1235.58,4.54,6.74,206.6,16.17,422.5
2020/11/22 10:50,998.89,7.66,280.9,3.79,76.38,10.49,8.01,2.48,5.01,8.02,1235.41,5.92,8.21,207.6,16.25,422.4
2020/11/22 11:00,998.81,7.62,280.87,3.8,76.65,10.47,8.02,2.44,5.01,8.03,1235.48,5.69,8.05,212.1,16.28,422.3
2020/11/22 11:10,998.71,7.67,280.92,3.85,76.68,10.5,8.05,2.45,5.03,8.06,1235.16,5.61,8.53,211.5,16.29,422.2
2020/11/22 11:20,998.69,7.79,281.05,3.93,76.47,10.59,8.1,2.49,5.06,8.11,1234.55,5.54,7.83,211.7,16.31,422.1
2020/11/22 11:30,998.68,8.05,281.31,4.08,75.92,10.77,8.18,2.59,5.11,8.19,1233.37,4.9,8.52,202.4,16.35,422.1
2020/11/22 11:40,998.58,8.24,281.5,4.19,75.54,10.92,8.25,2.67,5.15,8.26,1232.38,5.11,7.43,200.1,16.45,421.8
2020/11/22 11:50,998.46,8.5,281.77,4.45,75.58,11.11,8.4,2.71,5.25,8.41,1231.03,4.72,6.71,201.3,16.58,421
2020/11/22 12:00,998.46,8.9,282.17,4.69,74.84,11.42,8.54,2.87,5.34,8.56,1229.21,3.51,6.65,203.5,16.75,420.5
2020/11/22 12:10,998.45,9.3,282.58,4.88,73.83,11.73,8.66,3.07,5.41,8.67,1227.41,2.82,4.82,193.9,16.98,420.2
2020/11/22 12:20,998.42,9.37,282.65,4.99,74.01,11.78,8.72,3.06,5.45,8.73,1227.04,3.82,6,206.2,17.31,419.7
2020/11/22 12:30,998.31,9.26,282.55,4.97,74.46,11.7,8.71,2.99,5.44,8.72,1227.38,4.44,7.14,205.1,17.62,419.6
2020/11/22 12:40,998.26,9.18,282.47,4.97,74.86,11.63,8.71,2.92,5.44,8.72,1227.67,4.26,6.24,208,17.85,419.6
2020/11/22 12:50,998.25,9.16,282.45,4.97,74.95,11.62,8.71,2.91,5.44,8.72,1227.74,3.65,7.02,213.9,18,419.7
2020/11/22 13:00,998.26,9.21,282.5,5,74.89,11.66,8.73,2.93,5.46,8.75,1227.53,2.1,4.31,197.8,18.11,420
2020/11/22 13:10,998.31,9.37,282.66,5.08,74.51,11.78,8.78,3,5.49,8.79,1226.88,2.1,3.77,207.8,18.28,420.1
2020/11/22 13:20,998.28,9.36,282.65,5.17,75,11.78,8.83,2.94,5.52,8.85,1226.85,2.3,4.03,201.4,18.51,420.1
2020/11/22 13:30,998.14,9.44,282.74,5.24,74.98,11.84,8.88,2.96,5.55,8.89,1226.31,2.16,4.48,201.3,18.76,419.7
2020/11/22 13:40,998.09,9.49,282.8,5.27,74.9,11.88,8.9,2.98,5.56,8.91,1226.02,1.8,3.09,192.9,19,419.8
2020/11/22 13:50,998.06,9.39,282.7,5.27,75.37,11.8,8.89,2.91,5.56,8.91,1226.43,2.49,5.46,254.8,19.24,419.4
2020/11/22 14:00,997.99,9.2,282.51,5.21,76.03,11.65,8.86,2.79,5.54,8.87,1227.18,1.98,4.09,244.7,19.37,419.7
2020/11/22 14:10,998.1,9.05,282.35,5.19,76.73,11.53,8.85,2.68,5.53,8.87,1227.97,2.52,4.86,252.2,19.41,419.9
2020/11/22 14:20,998.06,8.97,282.28,5.2,77.15,11.47,8.85,2.62,5.53,8.87,1228.27,1.27,3.61,242.2,19.37,420.1
2020/11/22 14:30,997.95,9.08,282.4,5.28,77.05,11.56,8.9,2.65,5.57,8.92,1227.63,0.85,1.81,283.3,19.31,420.4
2020/11/22 14:40,997.92,9.01,282.33,5.31,77.55,11.5,8.92,2.58,5.58,8.94,1227.89,1.43,2.67,234.8,19.29,420.7
2020/11/22 14:50,997.89,8.89,282.21,5.32,78.22,11.41,8.92,2.48,5.58,8.94,1228.38,2.1,3.94,202.9,19.27,421.3
2020/11/22 15:00,997.96,8.79,282.1,5.33,78.83,11.33,8.93,2.4,5.59,8.95,1228.89,1.9,3.7,221.8,19.27,421.1
2020/11/22 15:10,998.08,8.78,282.09,5.4,79.29,11.32,8.98,2.35,5.61,9,1229.06,0.99,2.04,224.8,19.24,421.6
2020/11/22 15:20,998.16,8.67,281.97,5.46,80.2,11.24,9.01,2.23,5.64,9.03,1229.62,1.58,2.75,236,19.22,421.4
2020/11/22 15:30,998.27,8.51,281.8,5.53,81.5,11.12,9.06,2.06,5.67,9.08,1230.44,1.69,2.8,220.3,19.19,421.6
2020/11/22 15:40,998.28,8.43,281.72,5.65,82.6,11.06,9.13,1.92,5.71,9.15,1230.76,0.99,2.24,217.8,19.16,422
2020/11/22 15:50,998.32,8.27,281.56,5.72,83.9,10.94,9.18,1.76,5.74,9.19,1231.49,1.03,2.74,226.2,19.11,422.1
2020/11/22 16:00,998.28,8.16,281.45,5.76,84.8,10.86,9.21,1.65,5.76,9.22,1231.91,1.19,2.37,217.4,19.08,422.4
2020/11/22 16:10,998.45,8.03,281.31,5.82,85.9,10.76,9.24,1.52,5.78,9.26,1232.67,1.38,2.33,228.4,19.05,422.8
2020/11/22 16:20,998.44,7.92,281.19,5.88,86.9,10.68,9.28,1.4,5.8,9.29,1233.14,1.2,2.52,220.9,19.01,423.4
2020/11/22 16:30,998.51,7.85,281.12,5.85,87.1,10.63,9.26,1.37,5.79,9.27,1233.52,1.63,3.17,214.1,18.97,423.8
2020/11/22 16:40,998.59,7.89,281.15,5.73,86.2,10.66,9.19,1.47,5.74,9.2,1233.49,2.04,3.54,207.7,18.92,424.3
2020/11/22 16:50,998.62,7.93,281.19,5.69,85.7,10.69,9.16,1.53,5.73,9.17,1233.36,3.15,4.6,199.5,18.84,424.1
2020/11/22 17:00,998.71,7.93,281.19,5.71,85.8,10.69,9.17,1.52,5.73,9.18,1233.46,2.67,4.78,199.8,18.72,424.4
2020/11/22 17:10,998.71,7.9,281.16,5.73,86.1,10.67,9.18,1.48,5.74,9.2,1233.58,2.04,3.05,207.1,18.58,425.2
2020/11/22 17:20,998.68,7.86,281.12,5.74,86.4,10.64,9.19,1.45,5.75,9.2,1233.71,1.97,3.01,204.1,18.47,425.9
2020/11/22 17:30,998.82,7.88,281.13,5.78,86.5,10.65,9.21,1.44,5.76,9.23,1233.78,1.78,3.15,192.6,18.38,425.8
2020/11/22 17:40,998.78,7.87,281.12,5.7,86.1,10.64,9.16,1.48,5.73,9.17,1233.82,1.79,2.79,175.3,18.33,427.8
2020/11/22 17:50,998.8,7.7,280.94,5.41,85.4,10.52,8.98,1.54,5.61,8.99,1234.69,1.83,2.74,166.3,18.31,429.4
2020/11/22 18:00,998.8,7.51,280.76,5.2,85.2,10.39,8.85,1.54,5.53,8.86,1235.56,1.94,3.14,168.6,18.29,430.3
2020/11/22 18:10,998.81,7.37,280.62,5.14,85.7,10.29,8.81,1.47,5.51,8.83,1236.23,1.94,3.3,155.4,18.26,431.1
2020/11/22 18:20,998.9,7.3,280.54,5.16,86.2,10.24,8.82,1.41,5.51,8.83,1236.63,1.86,3.23,168.3,18.21,431.5
2020/11/22 18:30,998.89,7.21,280.45,5.2,87,10.18,8.85,1.32,5.53,8.86,1237,1.95,3.13,164.9,18.17,431.8
2020/11/22 18:40,998.87,7.26,280.5,5.29,87.3,10.21,8.91,1.3,5.57,8.92,1236.76,1.99,2.92,172.9,18.13,431.7
2020/11/22 18:50,998.87,7.28,280.52,5.24,86.8,10.23,8.88,1.35,5.55,8.89,1236.65,1.66,3.01,183.2,18.09,432.3
2020/11/22 19:00,998.89,7.36,280.6,4.96,84.7,10.28,8.71,1.57,5.44,8.72,1236.42,1.65,3.13,199.8,18.06,430.6
2020/11/22 19:10,998.95,7.4,280.64,4.75,83.2,10.31,8.58,1.73,5.36,8.59,1236.37,2.26,4.06,208.6,18.03,430.2
2020/11/22 19:20,998.9,7.27,280.51,4.55,82.8,10.21,8.46,1.76,5.28,8.47,1236.96,2.17,4.51,153.5,17.98,433.4
2020/11/22 19:30,999.01,6.96,280.19,4.42,83.8,10,8.38,1.62,5.24,8.39,1238.47,2.55,4.92,172,17.93,435.2
2020/11/22 19:40,999.1,6.85,280.07,4.39,84.3,9.92,8.36,1.56,5.22,8.37,1239.1,1.69,2.95,182.9,17.83,436.1
2020/11/22 19:50,999.07,6.77,279.99,4.36,84.6,9.87,8.35,1.52,5.21,8.36,1239.44,1.98,3.23,162.8,17.74,435.6
2020/11/22 20:00,999.09,6.66,279.89,4.28,84.7,9.8,8.3,1.5,5.18,8.31,1239.94,2.35,3.63,149,17.67,435.7
2020/11/22 20:10,999.1,6.6,279.82,4.25,84.9,9.75,8.28,1.47,5.17,8.29,1240.25,2.39,4,154,17.59,436.1
2020/11/22 20:20,999.09,6.56,279.78,4.3,85.4,9.73,8.31,1.42,5.19,8.32,1240.39,1.59,2.48,183.7,17.51,437.1
2020/11/22 20:30,999.04,6.53,279.75,4.25,85.3,9.71,8.28,1.43,5.17,8.29,1240.49,1.96,3.27,174.5,17.44,436.6
2020/11/22 20:40,999.1,6.5,279.72,4.18,85.1,9.69,8.24,1.44,5.15,8.25,1240.72,2.01,3.45,160.1,17.39,436.7
2020/11/22 20:50,999.1,6.45,279.67,4.12,85,9.65,8.21,1.45,5.12,8.21,1240.93,2.28,3.55,160.9,17.34,437.3
2020/11/22 21:00,999.09,6.39,279.61,4.08,85.1,9.62,8.18,1.43,5.11,8.19,1241.2,1.65,2.85,165.9,17.3,437.9
2020/11/22 21:10,999.07,6.36,279.58,4.11,85.5,9.59,8.2,1.39,5.12,8.21,1241.3,1.31,2.27,180,17.27,438.9
2020/11/22 21:20,999,6.34,279.57,4.09,85.5,9.58,8.19,1.39,5.12,8.2,1241.32,1.78,3.01,158.1,17.27,438.7
2020/11/22 21:30,998.91,6.3,279.54,4.08,85.6,9.56,8.18,1.38,5.11,8.19,1241.36,1.99,2.99,154.9,17.27,439
2020/11/22 21:40,998.99,6.26,279.49,4.11,86.1,9.53,8.2,1.32,5.12,8.21,1241.67,2.13,3.39,152.8,17.26,439.3
2020/11/22 21:50,999.01,6.22,279.45,4.16,86.6,9.5,8.23,1.27,5.14,8.24,1241.82,2.43,3.87,171.3,17.23,438.8
2020/11/22 22:00,998.94,6.2,279.43,4.39,88.2,9.49,8.37,1.12,5.23,8.38,1241.8,2.91,4.06,174.5,17.17,438.7
2020/11/22 22:10,998.88,6.09,279.33,4.6,90.1,9.42,8.49,0.93,5.3,8.5,1242.11,2.86,4.68,173.7,17.08,438.1
2020/11/22 22:20,998.93,5.87,279.1,4.95,93.8,9.27,8.7,0.57,5.43,8.71,1243.09,2.52,4.31,162.1,16.97,438
2020/11/22 22:30,998.91,5.45,278.69,5.15,97.9,9.01,8.82,0.19,5.51,8.83,1244.86,2.76,4.6,171,16.83,437.8
2020/11/22 22:40,998.78,5.18,278.42,5.18,100,8.84,8.84,0,5.52,8.85,1245.93,3.09,5.45,178.5,16.67,437.6
2020/11/22 22:50,998.75,5.1,278.35,5.1,100,8.79,8.79,0,5.49,8.8,1246.24,2.16,3.94,158.4,16.47,438.2
2020/11/22 23:00,998.6,5.03,278.29,5.03,100,8.75,8.75,0,5.47,8.76,1246.38,2.63,4.31,156.2,16.32,437.4
2020/11/22 23:10,998.53,4.99,278.25,4.99,100,8.72,8.72,0,5.45,8.73,1246.52,2.67,4.66,155.3,16.19,436.9
2020/11/22 23:20,998.54,5.04,278.31,5.03,99.9,8.75,8.75,0.01,5.47,8.76,1246.26,2.12,3.17,154.8,16.07,437.3
2020/11/22 23:30,998.49,5.11,278.38,5.05,99.6,8.79,8.76,0.04,5.47,8.77,1245.91,1.75,3.25,148.3,15.98,437.2
2020/11/22 23:40,998.41,5.09,278.37,4.99,99.3,8.79,8.72,0.06,5.45,8.74,1245.88,2.34,4.41,156.6,15.93,436.8
2020/11/22 23:50,998.35,5.08,278.36,4.9,98.8,8.78,8.67,0.11,5.42,8.69,1245.91,2.59,4,157.4,15.9,436.7
2020/11/23 0:00,998.35,5.1,278.38,4.94,98.9,8.79,8.69,0.1,5.43,8.7,1245.81,1.75,3.09,171.4,15.86,436.8
2020/11/23 0:10,998.24,5.12,278.41,4.89,98.4,8.8,8.66,0.14,5.41,8.67,1245.6,1.76,2.95,159.2,15.82,438.2
2020/11/23 0:20,998.26,5.09,278.38,4.87,98.5,8.78,8.65,0.13,5.41,8.67,1245.75,1.03,2.2,178.8,15.8,438
2020/11/23 0:30,998.37,5.06,278.34,4.77,98,8.77,8.59,0.18,5.37,8.6,1246.05,2.22,3.39,151.1,15.81,437.4
2020/11/23 0:40,998.39,5.11,278.39,4.81,97.9,8.8,8.61,0.18,5.38,8.63,1245.82,1.01,2.08,144.2,15.84,437.5
2020/11/23 0:50,998.27,5.18,278.46,4.8,97.4,8.84,8.61,0.23,5.38,8.62,1245.39,1.16,2.05,187.2,15.87,437.9
2020/11/23 1:00,998.2,5.12,278.41,4.81,97.9,8.8,8.62,0.18,5.39,8.63,1245.57,1,1.44,183.5,15.91,438.7
2020/11/23 1:10,998.2,5.18,278.48,4.84,97.6,8.84,8.63,0.21,5.39,8.65,1245.26,0.96,1.69,141,15.97,439.4
2020/11/23 1:20,998.14,5.17,278.47,4.82,97.6,8.83,8.62,0.21,5.39,8.64,1245.25,0.95,1.49,175.2,16.02,439.1
2020/11/23 1:30,998.05,5.13,278.43,4.74,97.3,8.81,8.57,0.24,5.36,8.59,1245.36,1.13,1.64,209.5,16.07,439.3
2020/11/23 1:40,998.09,5.06,278.37,4.73,97.7,8.77,8.57,0.2,5.36,8.58,1245.69,1.2,2.02,201.8,16.08,439.5
2020/11/23 1:50,998.1,5.06,278.36,4.75,97.9,8.76,8.58,0.18,5.36,8.59,1245.74,0.71,1.27,194,16.04,440.2
2020/11/23 2:00,998.11,5.06,278.36,4.75,97.9,8.76,8.58,0.18,5.36,8.6,1245.74,0.77,1.95,195.7,16.01,440.3
2020/11/23 2:10,998.13,5,278.3,4.74,98.2,8.73,8.57,0.16,5.36,8.59,1246.02,1.6,2.18,205.3,16,440.9
